id;text;createTime;authorMeta.id;authorMeta.secUid;authorMeta.name;authorMeta.nickName;authorMeta.verified;authorMeta.signature;authorMeta.avatar;musicMeta.musicId;musicMeta.musicName;musicMeta.musicAuthor;musicMeta.musicOriginal;musicMeta.playUrl;musicMeta.coverThumb;musicMeta.coverMedium;musicMeta.coverLarge;covers.default;covers.origin;covers.dynamic;webVideoUrl;videoUrl;videoUrlNoWaterMark;videoMeta.height;videoMeta.width;videoMeta.duration;diggCount;shareCount;playCount;commentCount;downloaded;mentions;hashtags
6,84902E+18;Cuando tu novio es súper amigo de tu mamá 😂 ¿Te pasa? #comedia #marioaguilar @soylamorena;1594662736;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,84902E+18;sonido original;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6849024303279672069.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d266dcc4374f43f9b5cab54839ed885e?x-expires=1597960800&x-signature=VP92FY%2BRPbqfa8u1T2DwjbFHpE8%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/1e59f865a7004857aa645ba083a6582f_1594662738?x-expires=1597960800&x-signature=gXLHYb1EdJ8dApKgSdh%2Fgxg3QLY%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/63bc1697ddad4a1989dd01ac6059145e_1594662738?x-expires=1597960800&x-signature=FrOX66mbPzyllK8nDdV5DnOvQnA%3D;https://www.tiktok.com/@marioaguilar/video/6849024291585985797;https://v16m.tiktokcdn.com/07edd24258711af414bc7ba4cd6a29f7/5f3efffb/video/tos/useast2a/tos-useast2a-pve-0068/112edd799da94143b60802d1c73fa0ec/?a=1233&br=3702&bt=1851&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225802010189065137175BE6B0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amdxZXg0a2c8djMzNzczM0ApOjk8ZDYzZmRnNzU0Zzo5NGcwYzJzbzBtcjNfLS0vMTZzcy80NV4wM19jMi8vYjU0MjE6Yw%3D%3D&vl=&vr=;;960;540;46;158800;1085;989200;604;false;"[""@soylamorena""]";"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,84872E+18;¿De quien es esto? 🤦🏽‍♂️ #marioaguilar #comedia @soylamorena;1594592471;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,84872E+18;sonido original;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6848722493042117381.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c2d197598da04bc89526d48652950b9a_1594592473?x-expires=1597960800&x-signature=zY9R6c6pZE%2BOYQNfikMqnMQlGLs%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f72f5da6a410407b8e5afe5ff0234e40_1594592473?x-expires=1597960800&x-signature=4tfA8ua3dPb48Mq95pzHQdH4r4k%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0f2b07b813694ccc8d9711b958c4f967_1594592473?x-expires=1597960800&x-signature=iLH4n5FlV9Y6ByaI1e1w87DGWT4%3D;https://www.tiktok.com/@marioaguilar/video/6848722500575186181;https://v16m.tiktokcdn.com/26a4be167a7911b31c429f5268670459/5f3efffb/video/tos/useast2a/tos-useast2a-pve-0068/cfaed131e09e4a7d8fc4de188ae7b4e8/?a=1233&br=4344&bt=2172&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225802010189065137175BE6B0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajdtPGt4OWVydjMzOzczM0ApZTk6aGg4Ojw7N2k5ODkzOmdwMmxwZ2VfbTJfLS0yMTZzczFhLi9jYTRfMzE0LmIuMTQ6Yw%3D%3D&vl=&vr=;;960;540;57;499300;33100;3000000;3416;false;"[""@soylamorena""]";"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,84841E+18;💚🥰🔫 #marioaguilar #comedia;1594520766;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,83263E+18;original sound;_aastriid_;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/bd379863fcbece618cabc52a5384c667.mp3;https://p16-amd-va.tiktokcdn.com/img/tos-maliva-avt-0068/ea15c3f8f2bc9efbf2badc5e5d9b3abb~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/tos-maliva-avt-0068/ea15c3f8f2bc9efbf2badc5e5d9b3abb~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/tos-maliva-avt-0068/ea15c3f8f2bc9efbf2badc5e5d9b3abb~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/cd4ae9002de349f99249156c934f65d0?x-expires=1597960800&x-signature=SW0Y1ZZxRM7bGr6LhLl48%2FQoZaQ%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/38d8f33a1ae0439c989701a92d08b30c_1594520768?x-expires=1597960800&x-signature=SpnfRrwLGb4b9AHFCVf1V5YHyu8%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ffb972e90aab489c9f60fe3091a85c10_1594520768?x-expires=1597960800&x-signature=ARtB2i93lI6wTsPqLEhDy00HvDY%3D;https://www.tiktok.com/@marioaguilar/video/6848414535859195142;https://v16m.tiktokcdn.com/0606816011632afb00b552ce42ba860a/5f3efffb/video/tos/useast2a/tos-useast2a-ve-0068c003/bd1908a5473c4cccab17af9c4377ffba/?a=1233&br=5502&bt=2751&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225802010189065137175BE6B0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amh1Zzo3Z2U6djMzZzczM0ApZDw0MzRlM2VlNzw7OTg8OWdxcG9wYTFvNjJfLS0vMTZzcy8zNDZgXy4yMzRjNF4xLTE6Yw%3D%3D&vl=&vr=;;960;540;9;89200;108;649300;254;false;[];"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,8484E+18;Tenía que hacerlo con el nuevo look. 💚 ¿Les gusto? #marioaguilar;1594518432;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,81308E+18;TU ERES UN BOM BOM;akabadgyall;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1663348937596933.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1594805258216454~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1594805258216454~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1594805258216454~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/94d56a4d98c24f00a1edd854c2cd2c9c?x-expires=1597960800&x-signature=hWYckVDQFJqNoC6bHWIFiO2h2Fw%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d316368d696d405b932f71115663c49e_1594518433?x-expires=1597960800&x-signature=LA5C2RElXPGwWuHHZULu4F33oJE%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/4a7b2117b90248939c84280aeee8503b_1594518433?x-expires=1597960800&x-signature=rmdSg6usuF4JNI%2FkGOpXvc2ixcc%3D;https://www.tiktok.com/@marioaguilar/video/6848404509295676677;https://v16m.tiktokcdn.com/e4d91c7eef3102bf170635515d3260a2/5f3efffb/video/tos/useast2a/tos-useast2a-ve-0068c003/4ef5d5b334c74222a5bbbc4fd1f23775/?a=1233&br=2730&bt=1365&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225802010189065137175BE6B0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anJ1bWQ8djY5djMzNjczM0ApNjxoMzw7ZTw2Nzc4OWRmZWc1cC9uYWUvazJfLS0wMTZzcy1iYzRhM2I0NmIxLjZiX2M6Yw%3D%3D&vl=&vr=;;960;540;5;205500;158;2100000;684;false;[];"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,84827E+18;😬/😢 #sonrisafalsa #marioaguilar;1594487434;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,8135E+18;EGO;kakaski_hab;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1663456677930006.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/93a209ced63f061e32990674e9570d5f~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/93a209ced63f061e32990674e9570d5f~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/93a209ced63f061e32990674e9570d5f~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/38fb872e49244731b8aa877fc6ce2ece?x-expires=1597960800&x-signature=uqW9NrdYhoAxUHfrX%2F%2FlEysKeHQ%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/1df57020dc4040f898365e9d9a6a769c_1594487436?x-expires=1597960800&x-signature=zqeAAHYTototRgcmgJvFwukfA6I%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0ebc36f753e54a2cb231c532295c0fe6_1594487436?x-expires=1597960800&x-signature=R79Uc8OPb6GP8PKw8MsUVjBXThE%3D;https://www.tiktok.com/@marioaguilar/video/6848271380404849926;https://v16m.tiktokcdn.com/a430b135fbf709eaf23bf70c960d7912/5f3efffb/video/tos/useast2a/tos-useast2a-pve-0068/1dfacab2d55746dab865499a8c85ccd0/?a=1233&br=4764&bt=2382&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225802010189065137175BE6B0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=Mzg8bTlwNnF5djMzaTczM0ApNjlnZmVoZGU6N2ZmZTQ5N2cwcGtyZmVeMTFfLS1fMTZzc2MtMmIzYy4tYF81YjE2MDI6Yw%3D%3D&vl=&vr=;;960;540;15;565400;1296;4700000;2126;false;[];"[{""id"":""17057696"",""name"":""sonrisafalsa"",""title"":""¿Ya probaste el nuevo efecto en TikTok😬? Usa el efecto #SonrisaFalsa  y diviértete 😂 🤣"",""cover"":""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/608769bd1f7b956acd49009d0397ec84""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,84803E+18;Después de un buen ensayo. @tonisd01 @genarogi1 #marioaguilar #baile 🕺🏼;1594430779;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,82279E+18;Salió el sol;yarelicisneross;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1ae35cfea6750712eed5e55c55eaadf7.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/0030a4dc8ed37b520e3c1df1dad5dc1a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/0030a4dc8ed37b520e3c1df1dad5dc1a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/0030a4dc8ed37b520e3c1df1dad5dc1a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/459ac6c458644bbd9d0ea37b07ea943d_1594430780?x-expires=1597960800&x-signature=k8bY0qfsTNUCb2I%2BhuPeE3Y%2Fx2M%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/1faf71671ec9440a89e759b65a3ada9d_1594430780?x-expires=1597960800&x-signature=OwMOMeOQUaTUxiq%2BwqDfw1O6%2BDk%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e377471eac45498a994e8814b147d412_1594430781?x-expires=1597960800&x-signature=UTvqtvQP2MD0Gq0hoaXF5TVXIls%3D;https://www.tiktok.com/@marioaguilar/video/6848028040375569670;https://v16m.tiktokcdn.com/f0d2f5460409b1f24cf850c0577b0799/5f3efffb/video/tos/useast2a/tos-useast2a-pve-0068/1b26625b8b194356995879c930aa86d6/?a=1233&br=4102&bt=2051&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225802010189065137175BE6B0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajpubHl3cjZrdjMzZTczM0ApaWVlOzNpNjs3Nzg2ZzM3ZmdtNWFkLi9fXjFfLS0uMTZzc2ExYTA0Y19gLzFgNjYuY2A6Yw%3D%3D&vl=&vr=;;960;540;15;354000;848;2800000;685;false;"[""@tonisd01"",""@genarogi1""]";"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""29677"",""name"":""baile"",""title"":"""",""cover"":""""}]";;;;;;;;
6,84793E+18;Aquí no es buffet. 🤦🏽‍♂️😂 #comedia #marioaguilar;1594408877;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,84793E+18;Aquí no es BUFFET;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6847933898630892294.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0c0e8951386c45a38d74b3b0377e583f_1594408880?x-expires=1597960800&x-signature=RFa9kq1VTdicTiCLE5vJw9uhcq4%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/2f7901cfde79465d8a07b34716ff45f2_1594408879?x-expires=1597960800&x-signature=eJebpajdlq5O0h1AEkG0lTNHdxg%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/96f8e631588d4bb380cc698cddbd8e9f_1594408880?x-expires=1597960800&x-signature=MFEYEy3ZimsOTk9lNhNP68424Oo%3D;https://www.tiktok.com/@marioaguilar/video/6847933977722932486;https://v16m.tiktokcdn.com/77b090027dbd0ab385accaf4385a4af9/5f3efffb/video/tos/useast2a/tos-useast2a-pve-0068/b7a135e0bd214109b0d8ea7465189287/?a=1233&br=3894&bt=1947&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225802010189065137175BE6B0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3A4OnJ4OTpldjMzaDczM0ApaTpkODQ7Ojs4N2U0aGlmPGctcmhoZzFhczFfLS0tMTZzcy40MC9fLTAxMjAtYjNgNTE6Yw%3D%3D&vl=&vr=;;960;540;22;684200;36900;4900000;3580;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,84766E+18;Mi mamá cuando se acaba algo del refri #comedia #marioaguilar 🤦🏽‍♂️;1594344528;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,84766E+18;Se soltó la calor;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6847657463022373638.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a1cb57f9b2004c7eaca19baca8ce2a30?x-expires=1597960800&x-signature=DHtMLv1OQMZG2kb4QrnFYZpFsPo%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c530ce25dcbc4aacbaa2ba1e01da242b_1594344529?x-expires=1597960800&x-signature=m0OQ8mBh8rXGEtpztvs6kNk%2BH4U%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7e457924c56b47b5966a6d543e899038_1594344530?x-expires=1597960800&x-signature=R%2F%2FnmYpmiNfAdQxCmSyYvh%2F79XI%3D;https://www.tiktok.com/@marioaguilar/video/6847657596422229253;https://v16m.tiktokcdn.com/5a30409833240716cc41abcc2cb285c6/5f3efffb/video/tos/useast2a/tos-useast2a-ve-0068c002/35b08ef119544c4e8ec5557e468477db/?a=1233&br=4446&bt=2223&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225802010189065137175BE6B0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2V1Z2hvNGZ2djMzODczM0ApZDw6ZDdkZGQ7N2Q7NDUzOWdvMGdeLjY1NTBfLS0wMTZzc15hMGNgYGMzYjRjMDAuMjI6Yw%3D%3D&vl=&vr=;;960;540;45;320200;23700;2000000;2432;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,84753E+18;Cosas que pasan antes de grabar un TIKTOK parte 7 😂 #comedia #marioaguilar;1594314249;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,84753E+18;sonido original;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6847527505151216389.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3111cc8d8fe14bee9d83a6fbbb7f80e7?x-expires=1597960800&x-signature=yBrdAwEd8zmYAtIxXB9csVTHmZ8%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/b3cd7f02ef9e424a8ba6427a0c2efad1_1594314251?x-expires=1597960800&x-signature=R%2FzThOHcuPSyD7I6Nq0PFAqgckQ%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/2f5591de99b94180bcddc1cea870d4d5_1594314251?x-expires=1597960800&x-signature=ebaBpL3sy4GhH%2FJAIjq7hoP1%2FNg%3D;https://www.tiktok.com/@marioaguilar/video/6847527555105377542;https://v16m.tiktokcdn.com/1ea82f761fb77bc5c66b316e65e38f02/5f3efffb/video/tos/useast2a/tos-useast2a-ve-0068c003/4bfeb74590af43678af69df7a5b54f7a/?a=1233&br=2858&bt=1429&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225802010189065137175BE6B0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M25wN2lzcDNudjMzOTczM0ApOGg5PDdpaDw8N2g3OGU6OWdgbmVtMDZicDBfLS1jMTZzc2AxXl5jMl42MTQzMzIuLS86Yw%3D%3D&vl=&vr=;;960;540;16;341600;382;1900000;1143;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,84723E+18;Ya entendí porque mi mamá siempre anda de malas 🤦🏽‍♂️ #comedia #marioaguilar;1594243926;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,84723E+18;Ya está la comida;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6847225417426946821.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/842caf005e224de5b8114d4a3a5b05e7_1594243928?x-expires=1597960800&x-signature=cx5hI23y4vei5KjMZiiqAelURM4%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/16bdf70350ce4cbe95bb21d7aa9a177e_1594243928?x-expires=1597960800&x-signature=zCuecc36R03KYOWdDHGY7WsKl30%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e589ae4709084fc9ad45b893bb3b9638_1594243928?x-expires=1597960800&x-signature=qBCOQKjg6yAmcjej3ER47m3ht8I%3D;https://www.tiktok.com/@marioaguilar/video/6847225517515574533;https://v16m.tiktokcdn.com/2a3b95a5a6de7e3ec5fa885fb4380df0/5f3efffb/video/tos/useast2a/tos-useast2a-ve-0068c003/8cc003a3b3484cc49715f86427b78ac8/?a=1233&br=3300&bt=1650&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225802010189065137175BE6B0&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anJvNjR1c2o2djMzZzczM0ApO2U7Ozo8aGRoNzozaWhmZ2dsbXJrcDUtajBfLS1iMTZzczVjYzZiLzYzXi1fXmJfMF46Yw%3D%3D&vl=&vr=;;960;540;30;842900;66000;7000000;4108;false;[];"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,84716E+18;Cuando tu novio no frena bien 🤦🏽‍♂️ #comedia #marioaguilar @soylamorena;1594227996;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
